User ID:1
User name:sang ha
Vehice:Bike
Status:Mov

1.4937176E12;14937176009440.0;0.0;0.0;
1.4937176E12;14937176011140.0;0.0;0.0;
1.4937176E12;14937176012860.028442562;0.007563378;-0.0014114755;
1.4937176E12;14937176014670.06983341;-0.0038189725;-0.032802157;
1.4937176E12;1493717601644-0.04990817;-0.34706476;-0.26707593;
1.4937176E12;1493717601827-0.120897345;-0.7362004;-0.4800262;
1.4937176E12;1493717602005-0.10390739;-0.77808166;-0.45356855;
1.4937176E12;1493717602186-0.07002757;-0.735081;-0.38339102;
1.4937176E12;1493717602363-0.05309122;-0.6846625;-0.34403992;
1.4937176E12;1493717602544-0.01611711;-0.6084731;-0.32146037;
1.4937176E12;1493717602725-0.04590407;-0.5576925;-0.2923237;
1.4937176E12;1493717602904-0.06424348;-0.51603806;-0.27499565;
1.4937176E12;1493717603084-0.09678118;-0.44009295;-0.21697627;
1.4937176E12;1493717603264-0.07296167;-0.32550988;-0.20465297;
1.4937176E12;1493717603443-0.07796931;-0.17255737;-0.13025865;
1.4937176E12;1493717603621-0.092702724;-0.113729686;-0.08418295;
1.4937176E12;1493717603802-0.10947817;-0.08491301;-0.00614962;
1.4937176E12;1493717603982-0.068676315;-0.28255036;-0.16745485;
1.4937176E12;1493717604166-0.06377942;-0.41017014;-0.34842247;
1.4937176E12;1493717604342-0.119426504;-0.46252355;-0.48655254;
1.4937176E12;1493717604522-0.19539481;-0.3839937;-0.60690147;
1.4937176E12;1493717604701-0.051432446;-0.4498837;-0.48037797;
1.4937176E12;1493717604880-0.010176733;-0.49365848;-0.3842435;
1.4937176E12;1493717605058-0.123142354;-0.4454378;-0.51439726;
1.4937176E12;1493717605240-0.15815249;-0.39210558;-0.553292;
1.4937176E12;1493717605416-0.07919369;-0.40967363;-0.49490014;
1.4937176E12;1493717605596-0.09953046;-0.3608233;-0.50458556;
1.4937176E12;1493717605773-0.0779394;-0.3316652;-0.4209973;
1.4937176E12;1493717605954-0.019811716;-0.20291781;-0.1967107;
1.4937176E12;14937176061370.028801408;-0.22976398;-0.021697447;
1.4937176E12;14937176063170.06882479;-0.13219243;0.15786546;
1.4937176E12;14937176064920.105458364;0.05943197;0.2835194;
1.4937176E12;14937176066760.06742871;0.20755264;0.42108238;
1.4937176E12;14937176068520.0027354434;0.35548198;0.4875246;
1.4937176E12;14937176070350.027948352;0.32672486;0.67323685;
1.4937176E12;1493717607212-0.0256596;0.18992276;0.82549083;
1.4937176E12;1493717607401-0.11161712;0.17705576;0.8776444;
1.4937176E12;1493717607569-0.08455633;0.09921601;0.91755193;
1.4937176E12;1493717607753-0.106940106;0.02918686;0.85932595;
1.4937176E12;1493717607933-0.115926854;0.026933964;0.8110505;
1.4937176E12;1493717608112-0.07778245;0.037396584;0.74025184;
1.4937176E12;1493717608293-0.083240114;0.01275111;0.7014869;
1.4937176E12;1493717608472-0.081068;-0.028764367;0.67586625;
1.4937176E12;14937176086520.24243698;0.2389901;0.7787486;
1.4937176E12;14937176088320.39822298;0.4050544;0.830836;
1.4937176E12;14937176090110.4006917;0.55584383;0.7820539;
1.4937176E12;14937176091910.24227165;0.5904341;0.6650995;
1.4937176E12;14937176093680.14701797;0.48606366;0.7049828;
1.4937176E12;1493717609547-0.041827932;0.4532232;0.6662028;
1.4937176E12;1493717609728-0.010614052;0.27671355;0.6393968;
1.4937176E12;1493717609910-0.012828335;0.24315661;0.5394778;
1.4937176E12;14937176100870.0051258877;0.24528614;0.5221219;
1.4937176E12;14937176102670.03321565;0.2481082;0.49097532;
1.4937176E12;1493717610447-0.031065673;0.20822388;0.43854883;
1.4937176E12;1493717610625-0.038265537;0.23709607;0.41583943;
1.4937176E12;1493717610806-0.017368121;0.24624987;0.4173987;
1.4937176E12;14937176109840.008044194;0.22697784;0.3720103;
1.4937176E12;1493717611165-0.0037857126;0.16635664;0.32183966;
1.4937176E12;1493717611344-0.03326118;0.15829635;0.26763135;
1.4937176E12;1493717611527-0.036912546;0.16928475;0.25554225;
1.4937176E12;1493717611701-0.046057727;0.16450028;0.2774722;
1.4937176E12;1493717611883-0.053888917;0.17358997;0.2564894;
1.4937176E12;1493717612063-0.0576613;0.17114468;0.23920278;
1.4937176E12;1493717612243-0.06768771;0.14321777;0.23994337;
1.4937176E12;1493717612422-0.039187543;0.10444817;0.24204801;
1.4937176E12;1493717612602-0.034922577;0.091686405;0.20969394;
1.4937176E12;1493717612782-0.057609193;0.06872259;0.19010939;
1.4937176E12;1493717612964-0.069025666;0.060279068;0.1606056;
1.4937176E12;1493717613141-0.07421385;0.045063253;0.1612697;
1.4937176E12;1493717613321-0.07749837;0.020982694;0.17851214;
1.4937176E12;1493717613497-0.10128036;0.03702055;0.16287135;
1.4937176E12;1493717613684-0.09064633;0.0084712;0.17470719;
1.4937176E12;1493717613861-0.08195454;8.862824E-4;0.17246975;
1.4937176E12;1493717614040-0.08121593;-0.017471632;0.19485061;
1.4937176E12;1493717614216-0.049312312;-0.051863566;0.2548609;
1.4937176E12;1493717614397-0.028615167;-0.014160011;0.24607284;
1.4937176E12;14937176145730.060399614;-0.013702748;0.21733765;
1.4937176E12;14937176147530.09313528;-0.029323442;0.156775;
1.4937176E12;14937176149380.10518031;-0.054567344;0.10272135;
1.4937176E12;14937176151160.07404941;-0.12466449;0.02861324;
1.4937176E12;14937176152950.031490747;-0.1149411;-0.043197326;
1.4937176E12;14937176154750.0294602;-0.13263524;-0.08292627;
1.4937176E12;14937176156540.049257576;-0.21146384;-0.11719096;
1.4937176E12;1493717615834-0.005096454;-0.2714906;-0.18568628;
1.4937176E12;14937176160120.07064749;-0.22665815;-0.18871589;
