User ID:Starting
User name:Admin
Vehice:Bike
Status:Dec

1.491038E12;14910379700020.0;0.0;0.0;
1.491038E12;1491037970016-0.32443056;0.19178115;0.051923543;
1.491038E12;1491037970036-0.25151768;0.36438417;0.027672194;
1.491038E12;1491037970056-0.1858961;0.43313676;0.0062735844;
1.491038E12;1491037970076-0.12909687;0.4951057;-0.008525848;
1.491038E12;1491037970096-0.0825285;0.5478234;-0.02328087;
1.491038E12;1491037970118-0.043243695;0.59071845;-0.035552464;
1.491038E12;1491037970136-0.012591032;0.6250479;-0.045772232;
1.491038E12;1491037970156-0.0018635169;0.6421083;-0.04571541;
1.491038E12;1491037970177-0.010565255;0.61048716;-0.03637912;
1.491038E12;1491037970197-0.023314286;0.5444599;-0.028923301;
1.491038E12;1491037970217-0.033108532;0.48298895;-0.024015116;
1.491038E12;1491037970237-0.040548906;0.43313235;-0.01886471;
1.491038E12;1491037970257-0.047642305;0.39247638;-0.011602624;
1.491038E12;1491037970307-0.056256026;0.35756588;-0.00433371;
1.491038E12;1491037970312-0.06709324;0.32452765;0.0013531023;
1.491038E12;1491037970319-0.07819064;0.29073098;0.0066239494;
1.491038E12;1491037970336-0.086528964;0.259978;0.014696928;
1.491038E12;1491037970356-0.0942778;0.2346827;0.025291823;
1.491038E12;1491037970377-0.10931517;0.20785467;0.03669037;
1.491038E12;1491037970397-0.13243939;0.16944574;0.04872057;
1.491038E12;1491037970417-0.16418567;0.13237315;0.04943793;
1.491038E12;1491037970437-0.19529243;0.0970836;0.049350515;
1.491038E12;1491037970457-0.22414371;0.050295718;0.049302384;
1.491038E12;1491037970479-0.2549357;-4.8765913E-4;0.041837055;
1.491038E12;1491037970497-0.2631008;-0.04652868;0.070090294;
1.491038E12;1491037970517-0.24409056;-0.0759621;0.10263479;
1.491038E12;1491037970537-0.20709768;-0.08766923;0.1216623;
1.491038E12;1491037970557-0.16543522;-0.086202145;0.1143219;
1.491038E12;1491037970595-0.12690055;-0.06380692;0.08926742;
1.491038E12;1491037970601-0.098969415;-0.040352546;0.07740852;
1.491038E12;1491037970617-0.05956768;-0.01683069;0.06966767;
1.491038E12;1491037970637-0.026183061;-0.009741465;0.07644537;
1.491038E12;1491037970658-0.003955979;0.005038237;0.098672144;
1.491038E12;14910379706770.022676283;0.039567538;0.15871845;
1.491038E12;14910379706970.08005965;0.1330438;0.23496509;
1.491038E12;14910379707170.20919293;0.19967113;0.32912123;
1.491038E12;14910379707370.35424572;0.24839582;0.42565146;
1.491038E12;14910379707570.474378;0.2967379;0.48491755;
1.491038E12;14910379707770.55772644;0.37124717;0.48999867;
1.491038E12;14910379707970.57043177;0.36637613;0.44490835;
1.491038E12;14910379708180.5492464;0.32143074;0.3920792;
1.491038E12;14910379708390.5447792;0.2839426;0.3450522;
1.491038E12;14910379708580.5909718;0.23337394;0.30239195;
1.491038E12;14910379708780.6419526;0.122041404;0.2612488;
1.491038E12;14910379709330.65671164;0.009960793;0.23368838;
1.491038E12;14910379709400.59540814;-0.08877373;0.21844405;
1.491038E12;14910379709450.4612196;-0.28694916;0.17738792;
1.491038E12;14910379709570.22068979;-0.5180552;0.1217144;
1.491038E12;1491037970977-0.118387714;-0.6889406;0.08519998;
1.491038E12;1491037970997-0.5048942;-0.74316645;0.074847385;
1.491038E12;1491037971019-0.8554684;-0.644629;0.08486394;
1.491038E12;1491037971038-0.89939445;-0.21190596;0.09366503;
1.491038E12;1491037971058-0.6597625;0.15814981;0.14254454;
1.491038E12;1491037971078-0.2608036;0.3305424;0.22156921;
1.491038E12;14910379710980.08365971;0.30955273;0.24846476;
1.491038E12;14910379711180.29502198;0.2018728;0.22768053;
1.491038E12;14910379711380.399116;0.042163894;0.15921976;
1.491038E12;14910379711580.43644834;-0.13853146;0.08230289;
1.491038E12;14910379711770.36235186;-0.29394907;0.008557305;
1.491038E12;14910379712020.1723619;-0.33330706;-0.03902962;
1.491038E12;1491037971240-0.074895605;-0.2576434;-0.060049962;
1.491038E12;1491037971244-0.34571624;-0.14843486;-0.057282552;
1.491038E12;1491037971257-0.48860097;-0.038785093;-0.039550796;
1.491038E12;1491037971277-0.47819483;-0.057172623;0.018954549;
1.491038E12;1491037971297-0.32768887;-0.14073332;0.10096143;
1.491038E12;1491037971318-0.14134847;-0.21581577;0.14156711;
1.491038E12;14910379713380.033107966;-0.25299942;0.13721478;
1.491038E12;14910379713570.18859158;-0.26416814;0.084703356;
1.491038E12;14910379713800.29511252;-0.23420832;0.022354703;
1.491038E12;14910379713980.33288807;-0.16726333;-0.029116508;
1.491038E12;14910379714180.25784662;-0.092138276;-0.064719915;
1.491038E12;14910379714380.077787936;-0.029718086;-0.083751544;
1.491038E12;1491037971458-0.13331734;0.01317377;-0.0991085;
1.491038E12;1491037971478-0.2892869;0.012589431;-0.10013214;
1.491038E12;1491037971498-0.3459099;0.0016177306;-0.06571485;
1.491038E12;1491037971518-0.36834317;0.0014559575;-0.01873463;
1.491038E12;1491037971538-0.3890829;-0.0015912482;0.026907329;
1.491038E12;1491037971560-0.38985032;0.006417495;0.059249718;
1.491038E12;1491037971579-0.3736811;0.037907258;0.06810769;
1.491038E12;1491037971599-0.34752238;0.07116552;0.032280818;
1.491038E12;1491037971619-0.3113957;0.07919842;-0.017098133;
1.491038E12;1491037971639-0.27243707;0.07836462;-0.06483786;
1.491038E12;1491037971659-0.2523405;0.049758736;-0.101114646;
1.491038E12;1491037971679-0.2667516;-0.012027606;-0.116873324;
1.491038E12;1491037971699-0.3069051;-0.03333523;-0.1239701;
1.491038E12;1491037971719-0.36030018;0.0024963245;-0.12321007;
1.491038E12;1491037971741-0.39732966;0.04170859;-0.11724206;
1.491038E12;1491037971758-0.41220805;0.05082405;-0.10301331;
1.491038E12;1491037971778-0.38906884;0.04907086;-0.07951729;
1.491038E12;1491037971819-0.32038227;0.060870938;-0.056171756;
1.491038E12;1491037971826-0.2319001;0.11339636;-0.036810115;
1.491038E12;1491037971838-0.15721413;0.171787;-0.02729534;
1.491038E12;1491037971858-0.10380234;0.21819937;-0.020992244;
1.491038E12;1491037971878-0.0692013;0.2427441;-0.015502717;
1.491038E12;1491037971898-0.04462716;0.2316033;-0.009065524;
1.491038E12;1491037971920-0.023426736;0.2050832;-0.0012256512;
1.491038E12;1491037971939-0.007553395;0.18066534;0.0075101135;
1.491038E12;14910379719590.0077405376;0.14280677;0.015799908;
1.491038E12;14910379719790.025597874;0.1029003;0.023077464;
1.491038E12;14910379719990.052909397;0.073551275;0.030268673;
1.491038E12;14910379720190.083201356;0.055414375;0.03390024;
1.491038E12;14910379720390.10936457;0.04767382;0.0337478;
1.491038E12;14910379720590.12805508;0.033438027;0.035412658;
1.491038E12;14910379720790.13378933;0.01986223;0.033368014;
1.491038E12;14910379721400.13650669;0.0072469525;0.02822916;
1.491038E12;14910379721450.1451526;-0.005481246;0.019633569;
1.491038E12;14910379721510.16878587;-0.0065519144;0.0027650986;
1.491038E12;14910379721590.19705023;0.0057402602;-0.02399242;
1.491038E12;14910379721790.22917713;0.031097466;-0.07208119;
1.491038E12;14910379721990.25974068;0.08821904;-0.13191554;
1.491038E12;14910379722190.2990681;0.26925406;-0.17819172;
1.491038E12;14910379722390.32313123;0.48249036;-0.19852108;
1.491038E12;14910379722590.31302306;0.6337805;-0.23040926;
1.491038E12;14910379722820.3070106;0.7524708;-0.2700431;
1.491038E12;14910379722990.3380069;0.83891976;-0.28805956;
1.491038E12;14910379723190.38652033;0.87863636;-0.2722345;
1.491038E12;14910379723390.42740294;0.91798544;-0.24760723;
1.491038E12;14910379723600.44232833;0.94307595;-0.22183858;
1.491038E12;14910379723820.4268978;0.92344666;-0.20619097;
1.491038E12;14910379724020.39929637;0.867479;-0.19424616;
1.491038E12;14910379724470.3837708;0.80983883;-0.18340419;
1.491038E12;14910379724500.39860007;0.7670035;-0.17450164;
1.491038E12;14910379724600.42190352;0.7447007;-0.17659916;
1.491038E12;14910379724780.37067237;0.72865987;-0.18676415;
1.491038E12;14910379725060.32004392;0.63755953;-0.17218053;
