1.4938914E12;14938914079240.107739195;0.005506018;-0.35963434;
1.4938914E12;14938914079450.107739195;0.005506018;-0.35963434;
1.4938914E12;14938914079640.12686713;-0.09186673;-0.3774576;
1.4938914E12;14938914079840.12686713;-0.09186673;-0.3774576;
1.4938914E12;14938914080040.12686713;-0.09186673;-0.3774576;
1.4938914E12;14938914080240.12686713;-0.09186673;-0.3774576;
1.4938914E12;14938914080440.12686713;-0.09186673;-0.3774576;
1.4938914E12;14938914080650.12686713;-0.09186673;-0.3774576;
1.4938914E12;14938914080910.12686713;-0.09186673;-0.3774576;
1.4938914E12;14938914138960.0;0.0;0.0;
1.4938914E12;14938914140760.029168814;0.086926125;-0.011026118;
1.4938914E12;14938914142560.044058654;0.16515964;-0.01426065;
1.4938914E12;14938914144370.052053355;0.1538055;-0.010696556;
1.4938914E12;14938914146170.048619527;0.1655779;-0.008985492;
1.4938914E12;14938914147980.05197371;0.15809146;-0.011355072;
1.4938914E12;14938914149770.057924632;0.14301535;-0.011532925;
1.4938914E12;14938914151580.047336876;0.15116312;-0.033409253;
1.4938914E12;14938914153350.052438118;0.13842918;-0.04692821;
1.4938914E12;14938914155170.053730562;0.11243004;-0.04086094;
1.4938914E12;14938914156940.07163148;0.081761524;-0.057483178;
1.4938914E12;14938914158860.07760193;0.08610811;-0.06951104;
1.4938914E12;14938914185830.0;0.0;0.0;
1.4938914E12;14938914187600.023793202;-0.0107817715;-0.016065756;
1.4938914E12;1493891418942-0.009648617;-0.020485366;-0.005448918;
1.4938914E12;1493891419119-0.021573013;-0.019689104;-0.008172155;
1.4938914E12;1493891419298-0.013001626;-0.04090253;-0.02112995;
1.4938914E12;1493891419483-0.01643567;-0.05376379;-0.029890358;
1.4938914E12;14938914196640.018286252;-0.0688514;-0.029864019;
1.4938914E12;14938914198430.035302818;-0.08615652;-0.02632784;
1.4938914E12;14938914200200.04548646;-0.12103447;-0.022259522;
1.4938914E12;14938914202040.013021275;-0.08318305;-0.042727217;
1.4938914E12;14938914203850.042201325;-0.10247585;-0.026389906;
1.4938914E12;14938914205630.012599738;-0.081843555;-0.026805243;
1.4938914E12;1493891420743-0.0013967762;-0.06489328;-0.0068066884;
1.4938914E12;14938914209240.008608376;-0.061183393;-0.021489281;
1.4938914E12;14938914211050.025309917;-0.02806481;-0.023097174;
1.4938914E12;14938914212850.015723431;-0.01142223;-0.01052492;
1.4938914E12;14938914214650.026093505;-0.0053625414;-0.017108243;
1.4938914E12;14938914216460.09361149;0.014079993;0.032586046;
1.4938914E12;1493891421832-0.074635714;0.10350766;-0.08017016;
1.4938914E12;14938914220060.027023278;0.043127034;-0.1070641;
1.4938914E12;1493891422184-0.016057242;0.038844872;-0.14177552;
1.4938914E12;1493891422366-0.18143153;0.006280262;-0.22823802;
1.4938914E12;1493891422544-0.14209135;-0.1515234;-0.32453296;
1.4938914E12;1493891422726-0.063497014;-0.16575368;-0.3266241;
1.4938914E12;1493891422907-0.017990854;-0.050157048;-0.37245786;
1.4938914E12;1493891423087-0.0034246836;-0.039093778;-0.34318388;
1.4938914E12;14938914232630.071015745;-0.03283257;-0.32474798;
1.4938914E12;14938914234460.061531797;-0.010459773;-0.323916;
1.4938914E12;14938914236270.040778935;-0.03549774;-0.33837774;
1.4938914E12;14938914238070.118526444;0.015149746;-0.34879714;
1.4938914E12;14938914239880.007041678;0.07484347;-0.37210235;
1.4938914E12;14938914241670.041706607;-0.080409184;-0.3569138;
1.4938914E12;14938914243430.060473934;-0.11011974;-0.2991702;
1.4938914E12;14938914398430.0;0.0;0.0;
1.4938914E12;14938914398580.062277712;0.015302174;-0.0035430186;
1.4938914E12;14938914398780.062277712;0.015302174;-0.0035430186;
1.4938914E12;14938914398980.062277712;0.015302174;-0.0035430186;
1.4938914E12;14938914399180.062277712;0.015302174;-0.0035430186;
1.4938914E12;14938914399390.062277712;0.015302174;-0.0035430186;
1.4938914E12;14938914399590.062277712;0.015302174;-0.0035430186;
1.4938914E12;14938914399820.062277712;0.015302174;-0.0035430186;
1.4938914E12;14938914400010.062277712;0.015302174;-0.0035430186;
1.4938914E12;14938914400210.062277712;0.015302174;-0.0035430186;
1.4938914E12;14938914400500.039342776;0.029074132;-0.02081218;
1.4938914E12;14938914400600.039342776;0.029074132;-0.02081218;
1.4938914E12;14938914400810.039342776;0.029074132;-0.02081218;
1.4938914E12;14938914401000.039342776;0.029074132;-0.02081218;
1.4938914E12;14938914401240.039342776;0.029074132;-0.02081218;
1.4938914E12;14938914401420.039342776;0.029074132;-0.02081218;
1.4938914E12;14938914401620.039342776;0.029074132;-0.02081218;
1.4938914E12;14938914401830.039342776;0.029074132;-0.02081218;
1.4938914E12;14938914402040.039342776;0.029074132;-0.02081218;
1.4938914E12;14938914402240.034278397;-0.042708337;0.053626027;
1.4938914E12;14938914402430.034278397;-0.042708337;0.053626027;
1.4938914E12;14938914402630.034278397;-0.042708337;0.053626027;
1.4938914E12;14938914402830.034278397;-0.042708337;0.053626027;
1.4938914E12;14938914403030.034278397;-0.042708337;0.053626027;
1.4938914E12;14938914403260.034278397;-0.042708337;0.053626027;
1.4938914E12;14938914403500.034278397;-0.042708337;0.053626027;
1.4938914E12;14938914403930.034278397;-0.042708337;0.053626027;
1.4938914E12;14938914403970.034278397;-0.042708337;0.053626027;
1.4938914E12;14938914404030.026055265;0.057468347;0.029265514;
1.4938914E12;14938914404210.026055265;0.057468347;0.029265514;
1.4938914E12;14938914404410.026055265;0.057468347;0.029265514;
1.4938914E12;14938914404630.026055265;0.057468347;0.029265514;
1.4938914E12;14938914404810.026055265;0.057468347;0.029265514;
1.4938914E12;14938914405020.026055265;0.057468347;0.029265514;
1.4938914E12;14938914405230.026055265;0.057468347;0.029265514;
1.4938914E12;14938914405430.026055265;0.057468347;0.029265514;
1.4938914E12;14938914405650.026055265;0.057468347;0.029265514;
1.4938914E12;14938914405820.0281534;0.056700066;0.05223965;
1.4938914E12;14938914406030.0281534;0.056700066;0.05223965;
1.4938914E12;14938914406240.0281534;0.056700066;0.05223965;
1.4938914E12;14938914406450.0281534;0.056700066;0.05223965;
1.4938914E12;14938914406910.0281534;0.056700066;0.05223965;
1.4938914E12;14938914406970.0281534;0.056700066;0.05223965;
1.4938914E12;14938914407010.0281534;0.056700066;0.05223965;
1.4938914E12;14938914407260.0281534;0.056700066;0.05223965;
1.4938914E12;14938914407450.0281534;0.056700066;0.05223965;
1.4938914E12;14938914407620.01092164;0.06343062;0.029086787;
1.4938914E12;14938914407810.01092164;0.06343062;0.029086787;
1.4938914E12;14938914408030.01092164;0.06343062;0.029086787;
1.4938914E12;14938914408250.01092164;0.06343062;0.029086787;
1.4938914E12;14938914408430.01092164;0.06343062;0.029086787;
1.4938914E12;14938914408620.01092164;0.06343062;0.029086787;
1.4938914E12;14938914408820.01092164;0.06343062;0.029086787;
1.4938914E12;14938914409030.01092164;0.06343062;0.029086787;
1.4938914E12;14938914409240.01092164;0.06343062;0.029086787;
1.4938914E12;1493891440943-0.017995434;0.046702847;0.0012548063;
1.4938914E12;1493891440962-0.017995434;0.046702847;0.0012548063;
1.4938914E12;1493891440983-0.017995434;0.046702847;0.0012548063;
1.4938914E12;1493891441003-0.017995434;0.046702847;0.0012548063;
1.4938914E12;1493891441024-0.017995434;0.046702847;0.0012548063;
1.4938914E12;1493891441044-0.017995434;0.046702847;0.0012548063;
1.4938914E12;1493891441064-0.017995434;0.046702847;0.0012548063;
1.4938914E12;1493891441083-0.017995434;0.046702847;0.0012548063;
1.4938914E12;1493891441107-0.017995434;0.046702847;0.0012548063;
1.4938914E12;14938914411240.04531824;-0.0052484088;0.025716651;
1.4938914E12;14938914411430.04531824;-0.0052484088;0.025716651;
1.4938914E12;14938914411640.04531824;-0.0052484088;0.025716651;
1.4938914E12;14938914411830.04531824;-0.0052484088;0.025716651;
1.4938914E12;14938914412030.04531824;-0.0052484088;0.025716651;
1.4938914E12;14938914412230.04531824;-0.0052484088;0.025716651;
1.4938914E12;14938914412430.04531824;-0.0052484088;0.025716651;
1.4938914E12;14938914412630.04531824;-0.0052484088;0.025716651;
1.4938914E12;14938914412860.04531824;-0.0052484088;0.025716651;
1.4938914E12;14938914413020.031318;0.002087579;0.045288853;
1.4938914E12;14938914413250.031318;0.002087579;0.045288853;
1.4938914E12;14938914413430.031318;0.002087579;0.045288853;
1.4938914E12;14938914413630.031318;0.002087579;0.045288853;
1.4938914E12;14938914413830.031318;0.002087579;0.045288853;
1.4938914E12;14938914414030.031318;0.002087579;0.045288853;
1.4938914E12;14938914414240.031318;0.002087579;0.045288853;
1.4938914E12;14938914414440.031318;0.002087579;0.045288853;
1.4938914E12;14938914414650.031318;0.002087579;0.045288853;
1.4938914E12;14938914414840.019511916;0.0339187;0.025793768;
1.4938914E12;14938914415040.019511916;0.0339187;0.025793768;
1.4938914E12;14938914415230.019511916;0.0339187;0.025793768;
1.4938914E12;14938914415430.019511916;0.0339187;0.025793768;
1.4938914E12;14938914415640.019511916;0.0339187;0.025793768;
1.4938914E12;14938914416190.019511916;0.0339187;0.025793768;
1.4938914E12;14938914416270.019511916;0.0339187;0.025793768;
1.4938914E12;14938914416420.019511916;0.0339187;0.025793768;
1.4938914E12;14938914416450.019511916;0.0339187;0.025793768;
1.4938914E12;14938914416640.07910539;0.033184096;0.04593858;
1.4938914E12;14938914416840.07910539;0.033184096;0.04593858;
1.4938914E12;14938914417040.07910539;0.033184096;0.04593858;
1.4938914E12;14938914417250.07910539;0.033184096;0.04593858;
1.4938914E12;14938914417430.07910539;0.033184096;0.04593858;
1.4938914E12;14938914417640.07910539;0.033184096;0.04593858;
1.4938914E12;14938914417860.07910539;0.033184096;0.04593858;
1.4938914E12;14938914418020.07910539;0.033184096;0.04593858;
1.4938914E12;14938914418240.07910539;0.033184096;0.04593858;
1.4938914E12;14938914418410.07586797;0.08863093;0.080653906;
1.4938914E12;14938914418740.07586797;0.08863093;0.080653906;
1.4938914E12;14938914419420.07586797;0.08863093;0.080653906;
1.4938914E12;14938914419450.07586797;0.08863093;0.080653906;
1.4938914E12;14938914419480.07586797;0.08863093;0.080653906;
1.4938914E12;14938914419530.07586797;0.08863093;0.080653906;
1.4938914E12;14938914419630.07586797;0.08863093;0.080653906;
1.4938914E12;14938914419810.07586797;0.08863093;0.080653906;
1.4938914E12;14938914420020.07586797;0.08863093;0.080653906;
1.4938914E12;14938914420210.06861715;0.10365267;0.08016324;
1.4938914E12;14938914420410.06861715;0.10365267;0.08016324;
1.4938914E12;14938914420610.06861715;0.10365267;0.08016324;
1.4938914E12;14938914420810.06861715;0.10365267;0.08016324;
1.4938914E12;14938914421010.06861715;0.10365267;0.08016324;
1.4938914E12;14938914421210.06861715;0.10365267;0.08016324;
1.4938914E12;14938914421420.06861715;0.10365267;0.08016324;
1.4938914E12;14938914421620.06861715;0.10365267;0.08016324;
1.4938914E12;14938914421830.06861715;0.10365267;0.08016324;
1.4938914E12;14938914422360.042268835;0.14655486;0.06194547;
1.4938914E12;14938914422440.042268835;0.14655486;0.06194547;
1.4938914E12;14938914422510.042268835;0.14655486;0.06194547;
1.4938914E12;14938914422610.042268835;0.14655486;0.06194547;
1.4938914E12;14938914422820.042268835;0.14655486;0.06194547;
1.4938914E12;14938914423010.042268835;0.14655486;0.06194547;
1.4938914E12;14938914423220.042268835;0.14655486;0.06194547;
1.4938914E12;14938914423420.042268835;0.14655486;0.06194547;
1.4938914E12;14938914423630.042268835;0.14655486;0.06194547;
1.4938914E12;14938914423820.055665415;0.14362799;0.042525686;
1.4938914E12;14938914424030.055665415;0.14362799;0.042525686;
1.4938914E12;14938914424320.055665415;0.14362799;0.042525686;
1.4938914E12;14938914424440.055665415;0.14362799;0.042525686;
1.4938914E12;14938914424630.055665415;0.14362799;0.042525686;
1.4938914E12;14938914424850.055665415;0.14362799;0.042525686;
1.4938914E12;14938914425030.055665415;0.14362799;0.042525686;
1.4938914E12;14938914425250.055665415;0.14362799;0.042525686;
1.4938914E12;14938914425460.055665415;0.14362799;0.042525686;
1.4938914E12;14938914425640.027130341;0.13213626;0.042121567;
1.4938914E12;14938914425850.027130341;0.13213626;0.042121567;
1.4938914E12;14938914426050.027130341;0.13213626;0.042121567;
1.4938914E12;14938914426250.027130341;0.13213626;0.042121567;
1.4938914E12;14938914426450.027130341;0.13213626;0.042121567;
1.4938914E12;14938914426660.027130341;0.13213626;0.042121567;
1.4938914E12;14938914426840.027130341;0.13213626;0.042121567;
1.4938914E12;14938914427050.027130341;0.13213626;0.042121567;
1.4938914E12;14938914427270.027130341;0.13213626;0.042121567;
1.4938914E12;14938914427450.047355298;0.11541016;0.009779066;
1.4938914E12;14938914427650.047355298;0.11541016;0.009779066;
1.4938914E12;14938914427860.047355298;0.11541016;0.009779066;
1.4938914E12;14938914428050.047355298;0.11541016;0.009779066;
1.4938914E12;14938914428250.047355298;0.11541016;0.009779066;
1.4938914E12;14938914428450.047355298;0.11541016;0.009779066;
1.4938914E12;14938914428640.047355298;0.11541016;0.009779066;
1.4938914E12;14938914428850.047355298;0.11541016;0.009779066;
1.4938914E12;14938914429060.047355298;0.11541016;0.009779066;
1.4938914E12;14938914429250.05028613;0.11446765;0.0011653434;
1.4938914E12;14938914429450.05028613;0.11446765;0.0011653434;
1.4938914E12;14938914429650.05028613;0.11446765;0.0011653434;
1.4938914E12;14938914429850.05028613;0.11446765;0.0011653434;
1.4938914E12;14938914430050.05028613;0.11446765;0.0011653434;
1.4938914E12;14938914430250.05028613;0.11446765;0.0011653434;
1.4938914E12;14938914430450.05028613;0.11446765;0.0011653434;
1.4938914E12;14938914430650.05028613;0.11446765;0.0011653434;
1.4938914E12;14938914430840.05028613;0.11446765;0.0011653434;
1.4938914E12;14938914431410.026045803;0.11322234;-0.027753487;
1.4938914E12;14938914431450.026045803;0.11322234;-0.027753487;
1.4938914E12;14938914431540.026045803;0.11322234;-0.027753487;
1.4938914E12;14938914431620.026045803;0.11322234;-0.027753487;
1.4938914E12;14938914431840.026045803;0.11322234;-0.027753487;
1.4938914E12;14938914432020.026045803;0.11322234;-0.027753487;
1.4938914E12;14938914432270.026045803;0.11322234;-0.027753487;
1.4938914E12;14938914432450.026045803;0.11322234;-0.027753487;
1.4938914E12;14938914432680.026045803;0.11322234;-0.027753487;
1.4938914E12;14938914434480.027014785;0.10923049;-0.048832428;
1.4938914E12;14938914436280.04297524;0.0939703;-0.06630685;
1.4938914E12;14938914438090.025269223;0.10671713;-0.097671986;
1.4938914E12;14938914439880.021673286;0.08801254;-0.13414729;
1.4938914E12;14938914441680.019933563;0.0643978;-0.17842878;
1.4938914E12;14938914443460.026247974;0.05966844;-0.21446422;
1.4938914E12;14938914445270.037276015;0.051838458;-0.24014606;
1.4938914E12;14938914447090.0463155;0.060765598;-0.25935018;
1.4938914E12;14938914448870.06746247;0.048030607;-0.26353082;
1.4938914E12;14938914450690.07687361;0.039287467;-0.2507695;
1.4938914E12;14938914452500.07706641;0.042353127;-0.2522652;
1.4938914E12;14938914454290.1310877;0.06597327;-0.22355673;
1.4938914E12;14938914456110.07127829;0.09737176;-0.28507286;
1.4938914E12;14938914457890.05694225;-0.031331435;-0.28399342;
1.4938914E12;14938914459710.055432454;-0.019432373;-0.34001565;
1.4938914E12;14938914461520.08489179;-0.036212157;-0.3528369;
1.4938914E12;14938914463270.079854;-0.06982318;-0.36394843;
1.4938914E12;14938914465110.14746317;-0.09118502;-0.3333568;
1.4938914E12;14938914466860.14560612;-0.070185184;-0.29382083;
