User ID:1
User name:ngan
Vehice:Moto
Status:Stop

1.4938906E12;0.0000;-0.0000;1.0071
1.4938906E12;-0.2232;-0.5282;9.9950
1.4938906E12;-0.8631;-0.3238;7.9606
1.4938906E12;0.8717;-0.3760;11.4661
1.4938906E12;-0.7473;-1.0494;7.9526
1.4938906E12;-1.7121;-0.1253;11.1515
1.4938906E12;-2.3546;-3.4584;7.9759
1.4938906E12;-3.6273;-0.8615;9.4105
1.4938906E12;-4.9183;-2.5129;6.0144
1.4938906E12;-1.1950;-2.0718;10.1587
1.4938906E12;-1.7283;-2.3389;9.3080
1.4938906E12;-0.9861;-0.2816;8.6646
1.4938906E12;-1.1318;-0.4137;9.5398
1.4938906E12;-0.8897;-0.4242;8.5357
1.4938906E12;-0.9834;-0.1112;9.8939
1.4938906E12;-1.0320;-0.8067;8.9013
1.4938906E12;-1.0614;-0.1380;9.1962
1.4938906E12;-0.0707;0.6139;8.8727
1.4938906E12;-0.0600;-0.3635;9.5507
1.4938906E12;-1.0976;-0.5007;8.4140
1.4938906E12;-0.5793;-0.4023;10.2705
1.4938906E12;0.3244;-0.5592;10.2207
1.4938906E12;-0.2202;-0.4561;8.7571
1.4938906E12;-0.7067;-0.1139;8.6525
1.4938906E12;-0.2290;0.8682;8.1215
1.4938906E12;-0.0250;-0.8513;11.1412
1.4938906E12;0.0335;-0.6124;10.5128
1.4938906E12;-0.2402;-0.1421;9.0713
1.4938906E12;-0.7692;0.2617;7.8982
1.4938906E12;-0.4169;-0.0257;9.6527
1.4938906E12;0.3435;-0.4136;9.6137
1.4938906E12;-0.7163;-0.1099;8.7076
1.4938906E12;-0.1025;0.6588;9.5015
1.4938906E12;0.5777;-0.3473;10.5131
1.4938906E12;0.1666;-0.5008;9.4593
1.4938906E12;-0.1876;-0.2786;9.2699
1.4938906E12;-0.0553;-0.2205;9.6315
1.4938906E12;-0.0934;-0.4132;9.4077
1.4938906E12;-0.1071;0.4643;8.1073
1.4938906E12;-0.3150;-0.2542;10.1645
1.4938906E12;-0.1289;0.1835;8.9679
1.4938906E12;0.0474;-0.3413;9.8819
1.4938906E12;0.5146;-0.0006;10.5991
1.4938906E12;0.5423;-0.1420;10.1700
1.4938906E12;-0.1813;0.4700;8.1518
1.4938906E12;-0.6280;0.5289;8.6601
1.4938906E12;-0.5918;-0.9280;10.1251
1.4938906E12;-0.4646;0.9023;8.0723
1.4938906E12;0.0430;1.1108;8.5196
1.4938906E12;-0.1593;0.2724;8.9944
1.4938906E12;-0.1477;-0.9137;10.7735
1.4938906E12;0.0317;0.8080;8.3060
1.4938906E12;-1.0047;0.1277;7.9867
1.4938906E12;-0.4542;0.3554;8.5861
1.4938906E12;0.0446;-0.6099;10.2324
1.4938906E12;0.8380;-0.1951;9.6638
1.4938906E12;-0.0337;0.1514;8.1840
1.4938906E12;-0.4232;0.4757;8.5529
1.4938906E12;-0.2324;0.3697;8.7867
1.4938906E12;0.0323;0.5139;8.8678
1.4938906E12;-0.1349;-0.1608;9.2447
1.4938906E12;0.2916;-1.0492;10.5943
1.4938906E12;1.0339;-0.4558;10.3462
1.4938906E12;0.5012;-0.4627;10.1760
1.4938906E12;0.0515;0.0622;8.8828
1.4938906E12;-1.2600;0.9430;7.1459
1.4938906E12;-0.4865;1.6736;8.0890
1.4938906E12;-0.4941;1.1555;8.2048
1.4938906E12;0.4714;1.8782;9.3583
1.4938906E12;-0.1577;0.2559;9.5165
1.4938906E12;0.4517;1.6540;9.0532
1.4938906E12;1.0186;0.8478;10.8203
1.4938906E12;1.0886;1.7179;10.4941
1.4938906E12;0.6211;1.8279;10.1687
1.4938906E12;0.5908;1.5362;9.3473
1.4938906E12;0.1438;2.2290;7.9668
1.4938906E12;-0.2627;2.5076;6.5184
1.4938906E12;0.4458;2.8292;8.9171
1.4938906E12;1.2795;2.2602;8.7295
1.4938906E12;0.5984;2.3982;8.3463
1.4938906E12;1.0798;4.1772;8.0222
1.4938906E12;1.7258;3.3945;10.3273
1.4938906E12;1.3481;2.8054;8.7984
1.4938906E12;0.7633;3.3221;7.6527
1.4938906E12;0.5131;3.5874;7.8820
1.4938906E12;0.5851;3.3316;7.0766
1.4938906E12;0.7439;3.6827;7.3093
1.4938906E12;0.3879;3.7108;7.5603
1.4938906E12;1.4951;4.5626;6.5369
1.4938906E12;1.5763;4.1617;7.7729
1.4938906E12;2.1461;3.9591;8.8705
1.4938906E12;3.4568;4.2779;9.3608
1.4938906E12;2.7500;3.9807;8.8316
1.4938906E12;3.3420;4.3429;9.5570
1.4938906E12;3.0193;3.6670;9.3065
1.4938906E12;1.7384;4.0891;6.6401
1.4938906E12;1.4801;4.1532;6.8256
1.4938906E12;1.3544;3.9462;6.4450
1.4938906E12;2.5520;4.1582;8.9327
1.4938906E12;3.0682;3.7045;8.1952
1.4938906E12;2.2415;3.6133;7.9883
1.4938906E12;2.8844;4.7169;7.9694
1.4938906E12;2.2098;4.1094;6.0806
1.4938906E12;2.3711;4.4442;8.1116
1.4938906E12;2.9796;3.5639;9.3924
1.4938906E12;2.5028;3.5627;7.8328
1.4938906E12;2.5003;3.7464;7.8719
1.4938906E12;1.9073;4.0028;6.7837
1.4938906E12;2.3624;3.7345;9.3676
1.4938906E12;2.3224;3.5345;7.4000
1.4938906E12;1.6814;4.2262;6.2274
1.4938906E12;2.6630;3.4853;9.8688
1.4938906E12;2.3039;3.9445;6.8127
1.4938906E12;1.8895;3.0600;9.6767
1.4938906E12;1.8093;3.1065;8.0335
1.4938906E12;1.5269;3.4771;7.3009
1.4938906E12;1.4480;3.3162;6.9800
1.4938906E12;1.5907;3.7687;6.9909
1.4938906E12;1.9441;3.5436;7.6258
1.4938906E12;1.8088;3.6318;7.4990
1.4938906E12;1.4890;3.2284;7.8165
1.4938906E12;1.8429;3.4599;7.8580
1.4938906E12;2.2458;3.2340;8.9765
1.4938906E12;2.5303;2.8902;9.9988
1.4938906E12;2.4137;2.5033;9.4840
1.4938906E12;2.7036;2.7579;9.1307
1.4938906E12;1.5839;2.4200;8.1336
1.4938906E12;1.1746;3.1106;7.9659
1.4938906E12;2.1270;2.6753;10.3703
1.4938906E12;1.7143;2.6410;10.0538
