User ID:1
User name:Admin
Vehice:Car
Status:Stop

1.4936318E12;-0,0000;0,0000;1,0159
1.4936318E12;0,0712;-0,0114;9,9893
1.4936318E12;0,1433;-0,0146;10,1212
1.4936318E12;-0,3164;0,0324;9,8675
1.4936318E12;-0,0151;-0,1793;9,9394
1.4936318E12;-0,1749;0,1163;9,9231
1.4936318E12;0,1859;-0,0008;10,3101
1.4936318E12;0,0544;0,0173;10,2307
1.4936318E12;-0,0055;0,1775;10,2369
1.4936318E12;0,0765;-0,1333;9,8259
1.4936318E12;-0,1639;-0,1829;9,5859
1.4936318E12;0,0950;-0,2067;9,8351
1.4936318E12;-0,1810;-0,1073;9,9257
1.4936318E12;-0,1910;-0,1824;10,1926
1.4936318E12;-0,2092;-0,1863;9,9601
1.4936318E12;-0,0648;-0,1597;10,1763
1.4936318E12;-0,1318;0,1589;10,2921
1.4936318E12;-0,0044;0,0935;10,3903
1.4936318E12;0,1630;-0,0011;10,3063
1.4936318E12;0,2266;-0,2380;10,2820
1.4936318E12;0,2794;-0,2021;10,0096
1.4936318E12;0,3217;-0,4736;9,7440
1.4936318E12;-0,2114;-1,0597;9,3498
1.4936318E12;-0,1705;-1,5176;8,7909
1.4936318E12;-0,4512;-1,6263;8,6595
1.4936318E12;-1,6168;-0,9000;9,0667
1.4936318E12;-0,7444;-0,0952;9,6547
1.4936318E12;0,5344;-0,2378;9,8693
1.4936318E12;0,4586;0,0605;9,5533
1.4936318E12;0,7903;-0,0400;9,7106
1.4936318E12;0,5787;0,3763;9,8813
1.4936318E12;0,6901;0,4782;10,2498
1.4936318E12;0,6617;0,6751;10,1847
1.4936318E12;0,7117;0,2919;10,1667
1.4936318E12;0,9311;0,6383;10,2798
1.4936318E12;0,7976;0,3187;10,3948
1.4936318E12;0,6401;0,5980;9,9877
1.4936318E12;1,2531;0,5055;9,9600
1.4936318E12;0,6624;-0,0599;10,1103
1.4936318E12;0,0487;0,0464;9,6876
1.4936318E12;0,2607;0,0711;10,2511
1.4936318E12;0,1663;0,1254;10,2477
1.4936318E12;0,1161;-0,0522;10,0680
1.4936318E12;-0,1416;-0,3195;9,9585
1.4936318E12;0,4566;-0,2803;9,8312
1.4936318E12;0,4578;-0,4000;9,5630
1.4936318E12;0,3484;-0,2091;9,6715
1.4936318E12;0,4548;0,4863;10,0945
1.4936318E12;0,7076;0,0322;10,2621
1.4936318E12;0,9494;0,1023;10,1464
1.4936318E12;0,4658;0,0300;10,1254
1.4936318E12;0,3780;-0,3399;9,7707
1.4936318E12;0,3741;-0,3081;9,7494
1.4936318E12;0,5505;-0,2131;9,8583
1.4936318E12;0,6578;0,0872;10,0625
1.4936318E12;0,6457;0,2946;10,1997
1.4936318E12;0,6559;0,2737;10,2131
1.4936318E12;0,9185;0,1417;10,2949
1.4936318E12;0,6765;0,0240;10,2638
1.4936318E12;1,2053;0,0686;10,2926
1.4936318E12;0,7724;0,0608;10,1404
1.4936318E12;0,7794;-0,0636;9,8101
1.4936318E12;0,5193;-0,0523;9,8710
1.4936318E12;0,5146;-0,3090;9,6578
1.4936318E12;0,2825;-0,3364;9,6446
1.4936318E12;-0,1393;-0,3316;9,5146
1.4936318E12;-0,1624;-0,7980;9,4520
1.4936318E12;-0,1008;-0,9432;8,8841
1.4936318E12;0,4600;-1,0766;9,0652
1.4936318E12;0,2423;-0,5556;9,0515
1.4936318E12;0,1439;-0,4434;9,4690
1.4936318E12;0,1161;-0,3436;9,6997
1.4936318E12;0,3225;-0,4447;9,5417
1.4936318E12;0,2159;-0,4466;9,5809
1.4936318E12;0,3477;-0,5421;9,4525
1.4936318E12;0,5563;-0,5276;9,2938
1.4936318E12;0,8661;-0,3485;9,4622
1.4936318E12;1,0710;0,2157;10,1781
1.4936318E12;1,3753;0,1379;10,1147
1.4936318E12;1,3509;0,0946;10,2480
1.4936318E12;1,2471;0,0550;10,5330
1.4936318E12;1,1278;0,1515;10,7451
1.4936318E12;1,0761;0,1664;11,0385
