User ID:1
User name:Admin
Vehice:Car
Status:Mov

1.493643E12;0,0000;-0,0000;0,9708
1.493643E12;0,1317;-0,0662;10,1211
1.493643E12;-0,3613;-0,1097;10,4708
1.493643E12;-0,7266;-0,3015;9,8802
1.493643E12;0,0625;-0,2514;9,3033
1.493643E12;-0,1225;-0,0708;10,4246
1.493643E12;-0,3740;0,2148;10,4453
1.493643E12;-0,4563;0,1452;10,2020
1.493643E12;-0,0010;0,2026;9,7001
1.493643E12;0,7072;0,1783;9,7069
1.493643E12;0,7336;-0,1159;10,4280
1.493643E12;0,0545;-0,0937;10,9683
1.493643E12;-0,7840;0,4206;11,1265
1.493643E12;-0,6070;0,9603;10,6170
1.493643E12;-0,0141;1,2678;9,9880
1.493643E12;0,4859;1,1486;9,6525
1.493643E12;0,5086;0,8157;9,3983
1.493643E12;0,5352;0,2713;9,1474
1.493643E12;0,3423;-0,0136;9,1540
1.493643E12;0,1701;0,1491;9,5598
1.493643E12;-0,1923;0,6788;10,5195
1.493643E12;-0,4793;0,6394;10,2385
1.493643E12;-0,4533;0,7079;9,9259
1.493643E12;0,0438;0,6880;9,9655
1.493643E12;0,0122;0,7149;10,2030
1.493643E12;0,1966;0,5599;9,7752
1.493643E12;0,3538;0,2763;9,6320
1.493643E12;0,3416;0,1255;9,6545
1.493643E12;0,1683;0,3637;10,1186
1.493643E12;-0,0154;0,5299;10,2346
1.493643E12;0,0494;0,7429;10,2597
1.493643E12;0,1407;0,4082;10,3540
1.493643E12;-0,3774;-0,1296;10,4534
1.493643E12;-0,3246;-0,5695;10,1917
1.493643E12;0,0178;-0,7722;9,8691
1.493643E12;0,0403;-0,8889;9,9318
1.493643E12;-0,3141;-0,8051;10,2450
1.493643E12;-0,2615;-0,6658;9,9842
1.493643E12;-0,3078;-0,6087;9,6398
1.493643E12;-0,0336;-0,6297;9,6646
1.493643E12;-0,1434;-0,5070;9,8490
1.493643E12;0,0044;-0,5946;9,6102
1.493643E12;0,2928;-0,5129;9,9007
1.493643E12;-0,0168;-0,4385;10,4841
1.493643E12;-0,4617;-0,2863;10,6266
1.493643E12;-0,3855;-0,0044;10,3429
1.493643E12;-0,3944;0,1851;10,1148
1.493643E12;-0,2566;0,1341;9,7337
1.493643E12;0,3128;-0,0395;9,5331
1.493643E12;0,1119;-0,2678;9,9126
1.493643E12;-0,1306;-0,1347;9,9414
1.493643E12;-0,2467;0,0466;9,8879
1.493643E12;-0,2050;0,0910;10,0579
1.493643E12;0,2068;0,0159;10,0734
1.493643E12;0,0083;-0,1517;10,2690
1.493643E12;-0,1687;-0,1375;10,2096
1.493643E12;-0,3449;-0,0642;9,9009
1.493643E12;0,0701;-0,1696;9,4717
1.493643E12;0,3978;-0,0032;9,5478
1.493643E12;0,2241;0,0326;10,1101
1.493643E12;-0,3238;0,1178;10,3524
1.493643E12;-0,4759;0,0145;9,8819
1.493643E12;0,2724;0,0480;9,4496
1.493643E12;0,6207;-0,1351;9,8607
1.493643E12;0,4114;-0,1491;10,2754
1.493643E12;-0,0953;-0,1537;10,2718
1.493643E12;-0,0101;-0,0973;10,2158
1.493643E12;-0,0531;0,0659;11,0305
1.493643E12;-0,2376;0,0942;11,1073
1.493643E12;-0,3792;-0,2306;10,1663
1.493643E12;0,0226;-0,4911;9,5371
1.493643E12;-0,1443;-0,4644;9,4839
1.493643E12;0,1993;-0,4243;9,3390
1.493643E12;0,3598;-0,3332;9,4005
1.493643E12;0,2335;-0,3208;9,6650
1.493643E12;0,1676;-0,2132;9,9609
